# x, y, z, x_dot, y_dot, z_dot, phi, theta, psi, p, q, r
0.08026,0.03857,58.00592,0.02252,0.01711,20.22605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08035,0.03863,58.08680,0.02321,0.01686,20.23992,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08044,0.03870,58.16773,0.02297,0.01658,20.25390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08053,0.03877,58.24872,0.02331,0.01608,20.26803,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08063,0.03883,58.32976,0.02376,0.01549,20.28200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08072,0.03890,58.41086,0.02419,0.01507,20.29557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08082,0.03896,58.49202,0.02453,0.01509,20.30918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08091,0.03902,58.57322,0.02403,0.01545,20.32287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08101,0.03908,58.65449,0.02350,0.01477,20.33659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08111,0.03914,58.73581,0.02255,0.01388,20.35084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08120,0.03920,58.81718,0.02181,0.01324,20.36541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08129,0.03925,58.89862,0.02170,0.01221,20.37960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08138,0.03930,58.98011,0.02154,0.01182,20.39387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08146,0.03935,59.06165,0.02172,0.01184,20.40832,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08155,0.03940,59.14326,0.02173,0.01197,20.42231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08163,0.03945,59.22492,0.02183,0.01209,20.43588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08172,0.03949,59.30663,0.02249,0.01195,20.44885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08181,0.03954,59.38840,0.02248,0.01178,20.46224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08190,0.03959,59.47023,0.02284,0.01103,20.47614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08199,0.03964,59.55210,0.02376,0.01047,20.48926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08208,0.03968,59.63403,0.02394,0.01067,20.50255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08218,0.03972,59.71602,0.02368,0.01068,20.51644,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08228,0.03976,59.79805,0.02356,0.01092,20.52988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08237,0.03981,59.88015,0.02372,0.01127,20.54333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08246,0.03985,59.96229,0.02330,0.01114,20.55801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08256,0.03990,60.04450,0.02245,0.01082,20.57291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08265,0.03994,60.12676,0.02205,0.01044,20.58671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08274,0.03998,60.20908,0.02197,0.00973,20.60017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08283,0.04002,60.29145,0.02250,0.00905,20.61366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08292,0.04006,60.37388,0.02377,0.00855,20.62764,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08301,0.04010,60.45636,0.02436,0.00849,20.64201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08310,0.04013,60.53890,0.02382,0.00895,20.65634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08320,0.04016,60.62150,0.02373,0.00897,20.67085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08330,0.04020,60.70415,0.02358,0.00906,20.68509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08339,0.04024,60.78686,0.02308,0.00952,20.69988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08348,0.04027,60.86963,0.02349,0.01009,20.71452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08358,0.04031,60.95246,0.02387,0.01021,20.72917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08367,0.04035,61.03535,0.02460,0.00973,20.74413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08377,0.04039,61.11830,0.02533,0.00950,20.75832,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08387,0.04043,61.20130,0.02551,0.00937,20.77238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08397,0.04047,61.28436,0.02528,0.00912,20.78649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08407,0.04051,61.36748,0.02456,0.00912,20.80089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08417,0.04054,61.45066,0.02457,0.00975,20.81479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08427,0.04058,61.53389,0.02469,0.00955,20.82781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08437,0.04062,61.61717,0.02460,0.00924,20.84112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08447,0.04066,61.70051,0.02438,0.00946,20.85503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08456,0.04069,61.78390,0.02428,0.00954,20.86889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08466,0.04073,61.86735,0.02453,0.00910,20.88352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08476,0.04077,61.95085,0.02501,0.00831,20.89832,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08486,0.04080,62.03442,0.02478,0.00792,20.91232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08496,0.04084,62.11804,0.02453,0.00766,20.92615,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08506,0.04087,62.20172,0.02508,0.00777,20.94011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08516,0.04090,62.28545,0.02487,0.00783,20.95389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08526,0.04093,62.36924,0.02446,0.00752,20.96792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08535,0.04096,62.45308,0.02512,0.00786,20.98226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08545,0.04099,62.53698,0.02648,0.00836,20.99614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08556,0.04102,62.62094,0.02769,0.00830,21.00994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08567,0.04106,62.70495,0.02762,0.00842,21.02406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08578,0.04109,62.78902,0.02696,0.00816,21.03833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08589,0.04112,62.87314,0.02716,0.00721,21.05264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08599,0.04115,62.95732,0.02746,0.00629,21.06652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08610,0.04118,63.04156,0.02742,0.00597,21.07975,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08621,0.04121,63.12586,0.02738,0.00619,21.09377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08632,0.04123,63.21020,0.02743,0.00604,21.10828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08643,0.04125,63.29461,0.02761,0.00548,21.12240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08654,0.04128,63.37907,0.02730,0.00542,21.13684,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08665,0.04130,63.46359,0.02703,0.00566,21.15139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08676,0.04132,63.54816,0.02711,0.00562,21.16561,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08687,0.04134,63.63280,0.02725,0.00476,21.17991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08698,0.04136,63.71749,0.02708,0.00393,21.19377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08709,0.04138,63.80224,0.02650,0.00424,21.20754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08719,0.04140,63.88704,0.02696,0.00500,21.22124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08730,0.04142,63.97190,0.02793,0.00493,21.23478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08741,0.04144,64.05681,0.02794,0.00501,21.24849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08752,0.04146,64.14177,0.02702,0.00475,21.26286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08763,0.04148,64.22680,0.02629,0.00386,21.27697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08774,0.04149,64.31188,0.02582,0.00440,21.29069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08784,0.04151,64.39701,0.02531,0.00476,21.30484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08794,0.04153,64.48220,0.02489,0.00384,21.31908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08804,0.04155,64.56745,0.02513,0.00345,21.33382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08814,0.04156,64.65276,0.02555,0.00412,21.34842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08825,0.04158,64.73812,0.02604,0.00535,21.36273,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08835,0.04159,64.82354,0.02629,0.00603,21.37682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08845,0.04162,64.90902,0.02580,0.00592,21.39169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08856,0.04164,64.99456,0.02639,0.00647,21.40752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08866,0.04167,65.08016,0.02702,0.00698,21.42257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08877,0.04169,65.16582,0.02696,0.00743,21.43703,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08888,0.04172,65.25154,0.02704,0.00817,21.45132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08899,0.04175,65.33731,0.02712,0.00796,21.46515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08909,0.04178,65.42315,0.02730,0.00674,21.47847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08920,0.04181,65.50903,0.02719,0.00634,21.49187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08931,0.04184,65.59497,0.02756,0.00705,21.50575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08942,0.04187,65.68097,0.02830,0.00724,21.51964,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08953,0.04190,65.76702,0.02879,0.00676,21.53352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08965,0.04192,65.85313,0.02876,0.00601,21.54787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08976,0.04195,65.93929,0.02841,0.00536,21.56216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08988,0.04197,66.02551,0.02843,0.00569,21.57593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08999,0.04199,66.11179,0.02886,0.00658,21.59094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09010,0.04202,66.19812,0.02908,0.00640,21.60584,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09022,0.04204,66.28451,0.02860,0.00541,21.61886,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09034,0.04207,66.37096,0.02945,0.00490,21.63247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09045,0.04209,66.45747,0.03091,0.00447,21.64704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09057,0.04211,66.54402,0.03076,0.00398,21.66140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09070,0.04212,66.63064,0.03018,0.00431,21.67555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09082,0.04214,66.71732,0.03033,0.00492,21.68947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09094,0.04216,66.80405,0.03077,0.00482,21.70311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09106,0.04218,66.89083,0.03101,0.00401,21.71730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09118,0.04220,66.97767,0.03101,0.00333,21.73194,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09131,0.04221,67.06457,0.03059,0.00319,21.74641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09143,0.04222,67.15153,0.03041,0.00273,21.76095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09155,0.04224,67.23854,0.03079,0.00225,21.77548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09168,0.04225,67.32561,0.03111,0.00261,21.78995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09180,0.04226,67.41274,0.03097,0.00278,21.80413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09192,0.04227,67.49993,0.03057,0.00261,21.81824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09205,0.04228,67.58718,0.03086,0.00285,21.83241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09217,0.04229,67.67448,0.03127,0.00301,21.84652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09229,0.04230,67.76184,0.03142,0.00294,21.86056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09242,0.04231,67.84925,0.03159,0.00288,21.87435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09255,0.04232,67.93672,0.03174,0.00264,21.88791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09267,0.04233,68.02425,0.03210,0.00231,21.90199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09280,0.04234,68.11183,0.03185,0.00254,21.91575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09293,0.04235,68.19946,0.03095,0.00254,21.92869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09305,0.04236,68.28715,0.03051,0.00204,21.94275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09318,0.04237,68.37489,0.03119,0.00176,21.95699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09330,0.04238,68.46269,0.03281,0.00180,21.97123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09343,0.04239,68.55055,0.03441,0.00222,21.98579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09356,0.04240,68.63846,0.03505,0.00284,21.99988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09370,0.04241,68.72643,0.03530,0.00301,22.01351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09384,0.04242,68.81446,0.03520,0.00315,22.02680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09398,0.04243,68.90254,0.03458,0.00333,22.04099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09412,0.04244,68.99068,0.03433,0.00325,22.05528,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09426,0.04246,69.07887,0.03406,0.00345,22.06918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09440,0.04247,69.16712,0.03329,0.00292,22.08398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09453,0.04248,69.25542,0.03258,0.00242,22.09912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09466,0.04249,69.34379,0.03247,0.00265,22.11352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09479,0.04250,69.43222,0.03219,0.00302,22.12753,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09492,0.04252,69.52070,0.03198,0.00309,22.14162,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09505,0.04253,69.60924,0.03230,0.00225,22.15533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09518,0.04254,69.69783,0.03224,0.00106,22.16917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09531,0.04254,69.78648,0.03211,0.00047,22.18307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09544,0.04255,69.87518,0.03209,0.00006,22.19698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09557,0.04255,69.96394,0.03191,-0.00027,22.21128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09569,0.04255,70.05276,0.03143,-0.00068,22.22484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09582,0.04255,70.14163,0.03037,-0.00109,22.23815,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09594,0.04254,70.23056,0.02920,-0.00096,22.25233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09606,0.04254,70.31954,0.02869,-0.00073,22.26625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09618,0.04254,70.40858,0.02880,-0.00063,22.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09629,0.04253,70.49767,0.02910,-0.00061,22.29357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09641,0.04253,70.58682,0.02923,-0.00042,22.30693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09653,0.04253,70.67602,0.02896,-0.00017,22.32114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09664,0.04253,70.76527,0.02888,-0.00001,22.33493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09676,0.04253,70.85459,0.02943,-0.00019,22.34737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09688,0.04253,70.94395,0.02981,-0.00063,22.36035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09699,0.04252,71.03337,0.02992,-0.00026,22.37426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09711,0.04252,71.12284,0.03016,0.00087,22.38834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09723,0.04252,71.21236,0.03108,0.00124,22.40251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09736,0.04253,71.30194,0.03146,0.00094,22.41649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09748,0.04253,71.39158,0.03133,0.00090,22.43053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09761,0.04254,71.48127,0.03203,0.00064,22.44409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09773,0.04254,71.57102,0.03299,0.00017,22.45819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09786,0.04254,71.66083,0.03352,0.00020,22.47275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09800,0.04254,71.75069,0.03362,0.00039,22.48718,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09813,0.04254,71.84061,0.03336,0.00034,22.50168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09826,0.04254,71.93059,0.03293,0.00013,22.51553,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09840,0.04255,72.02062,0.03275,-0.00026,22.52985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09853,0.04254,72.11071,0.03246,-0.00107,22.54474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09866,0.04254,72.20086,0.03222,-0.00180,22.55957,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09879,0.04254,72.29107,0.03150,-0.00221,22.57427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09892,0.04253,72.38134,0.03054,-0.00231,22.58823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09904,0.04252,72.47166,0.03026,-0.00249,22.60206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09916,0.04251,72.56204,0.03009,-0.00284,22.61665,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09928,0.04250,72.65248,0.02996,-0.00252,22.63135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09940,0.04249,72.74298,0.03018,-0.00203,22.64510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09952,0.04248,72.83353,0.03018,-0.00210,22.65944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09964,0.04247,72.92414,0.03010,-0.00272,22.67470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09976,0.04246,73.01481,0.03002,-0.00321,22.68899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.09988,0.04245,73.10553,0.03032,-0.00322,22.70367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10000,0.04244,73.19632,0.03078,-0.00310,22.71779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10013,0.04242,73.28716,0.03069,-0.00300,22.73114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10025,0.04241,73.37806,0.03045,-0.00250,22.74575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10037,0.04240,73.46901,0.03016,-0.00199,22.76014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10049,0.04239,73.56003,0.02989,-0.00208,22.77418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10061,0.04238,73.65109,0.02983,-0.00246,22.78858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10073,0.04237,73.74222,0.02959,-0.00274,22.80284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10085,0.04236,73.83340,0.02964,-0.00267,22.81689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10097,0.04235,73.92464,0.02985,-0.00286,22.83088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10109,0.04234,74.01594,0.02988,-0.00327,22.84527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10121,0.04233,74.10729,0.02989,-0.00327,22.85952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10133,0.04232,74.19870,0.02950,-0.00284,22.87393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10145,0.04230,74.29017,0.02916,-0.00247,22.88797,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10156,0.04229,74.38169,0.02857,-0.00263,22.90208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10168,0.04228,74.47327,0.02811,-0.00263,22.91706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10179,0.04227,74.56491,0.02874,-0.00233,22.93135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10191,0.04226,74.65661,0.02939,-0.00222,22.94529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10202,0.04225,74.74836,0.02965,-0.00191,22.95910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10214,0.04225,74.84017,0.03046,-0.00156,22.97285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10226,0.04224,74.93203,0.03088,-0.00132,22.98710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10238,0.04223,75.02395,0.03082,-0.00147,23.00182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10251,0.04223,75.11593,0.03054,-0.00131,23.01666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10263,0.04222,75.20797,0.03026,-0.00179,23.03106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10275,0.04222,75.30006,0.03018,-0.00271,23.04552,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10287,0.04221,75.39222,0.03014,-0.00234,23.06031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10299,0.04220,75.48443,0.03055,-0.00144,23.07430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10311,0.04219,75.57670,0.03079,-0.00013,23.08807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10324,0.04219,75.66902,0.03099,0.00050,23.10261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10336,0.04219,75.76140,0.03130,0.00081,23.11751,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10349,0.04219,75.85384,0.03109,0.00142,23.13230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10361,0.04219,75.94634,0.03050,0.00095,23.14679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10373,0.04220,76.03890,0.03056,-0.00016,23.16097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10386,0.04220,76.13152,0.03102,-0.00054,23.17525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10398,0.04220,76.22419,0.03081,-0.00047,23.18983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10410,0.04220,76.31692,0.03054,0.00002,23.20440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10423,0.04220,76.40971,0.03072,0.00099,23.21929,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10435,0.04220,76.50255,0.03052,0.00125,23.23423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10447,0.04220,76.59546,0.02999,0.00154,23.24875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10459,0.04221,76.68843,0.02972,0.00261,23.26264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10471,0.04222,76.78145,0.02987,0.00383,23.27566,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10483,0.04223,76.87453,0.02962,0.00414,23.28914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10495,0.04225,76.96766,0.02909,0.00331,23.30348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10507,0.04226,77.06084,0.02916,0.00288,23.31786,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10518,0.04227,77.15408,0.02967,0.00274,23.33088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10530,0.04228,77.24738,0.03020,0.00239,23.34388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10542,0.04229,77.34073,0.03085,0.00241,23.35799,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10554,0.04230,77.43413,0.03108,0.00209,23.37181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10567,0.04231,77.52759,0.03076,0.00179,23.38572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10579,0.04232,77.62111,0.03092,0.00219,23.39992,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10591,0.04233,77.71468,0.03121,0.00195,23.41441,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
