t,ax,ay,az,gx,gy,gz,p_x,p_y,p_z
1.59,0.03892072421726188,0.199381555828708,-9.799111408354426,-0.00031145972898810733,-0.0007848908608564237,0.10504771435406263,19.723402724579778,3.314722456562394,0.6537760593098849
1.6,0.024322978366201335,0.2045837333723232,-9.761379488728986,0.0022678813096206523,-0.0018468144948796024,0.10601641302531577,19.719920741410096,3.335374934322046,0.6577332934771665
1.61,0.09663274775654261,0.21233140151041238,-9.777276870295953,-8.214218715959983e-05,-0.000348837723972435,0.10517656910955678,19.716417132929447,3.3560237544341276,0.6616876425044325
1.62,0.03944567974957069,0.23567781385187003,-9.801593962445532,-0.0003441393024645854,-0.0012142383645340218,0.10689419515740813,19.712891902979962,3.3766688942546774,0.6656390890459732
1.6300000000000001,0.08531525683871875,0.2234148366639387,-9.772407951747839,0.00039935438370596445,-0.0008166458612441643,0.10536851315937427,19.709345055427484,3.397310331143768,0.6695876157688113
1.6400000000000001,0.07450698162382409,0.20280928128833275,-9.761078941873446,0.0012571312281193982,-0.0013928442696848021,0.10592685903204534,19.705776594161573,3.417948042465533,0.6735332053527766
1.6500000000000001,0.08937057279186977,0.2209698163099714,-9.796433171534245,0.0007417394123228245,0.00017981361570620078,0.10627415021643681,19.702186523095477,3.4385820055881906,0.6774758404905827
1.6600000000000001,0.07159690722816058,0.19581687393616318,-9.797148438009893,0.00016553183401881818,-0.0014137429711824174,0.10521181000749615,19.698574846166157,3.4592121978840717,0.6814155038879033
1.67,0.04269348473451793,0.19552860056489726,-9.7990693701311,-0.0006298069235593831,0.0002074933602031105,0.10532603999823278,19.694941567334254,3.47983859672964,0.6853521782634469
1.68,0.10204584715513448,0.18467262827555722,-9.84411774997806,0.0004939499376175206,0.0011778114701463168,0.10675884107537136,19.691286690584107,3.5004611795055207,0.6892858463490341
1.69,0.09602526939192066,0.26610967728233687,-9.775919966666141,-0.0001988316869759207,-0.0006489504766720002,0.10375087021709681,19.687610219923734,3.521079923596523,0.6932164908896719
1.7,0.07481263279536876,0.2107979805039721,-9.790368257637983,0.0004654675177568478,0.00020091590410040877,0.10465292886674826,19.68391215938484,3.541694806391665,0.6971440946436304
1.71,0.08004710356402024,0.21492338888027418,-9.766835269896573,0.00017295353843944643,-0.00023448895122969612,0.10541692563069371,19.680192513022796,3.5623058052842023,0.7010686403825179
1.72,0.09409206428822187,0.23584151745418097,-9.782124002663718,0.0005077587839588485,-0.001243187103901193,0.10520416801624925,19.676451284916652,3.582912897671646,0.7049901108913569
1.73,0.0458955349529552,0.16526437055957416,-9.794949483822512,-0.0009101824318982332,-0.0011343988982670497,0.1053725215460341,19.672688479169125,3.603516060955792,0.7089084889686592
1.74,0.09554224335320141,0.20974202659946284,-9.770570226837329,-0.0007611644965864073,-0.0021806786529052803,0.10633807851631845,19.668904099906594,3.624115272542747,0.7128237574265014
1.75,0.056735727580016826,0.22409210647606503,-9.790594463458564,0.000914126164482167,-0.0011718760984206432,0.10535756110109733,19.665098151279093,3.644710509842949,0.7167358990906004
1.76,0.02348919696762186,0.20757055557915516,-9.735810395602927,0.0010956259117271346,-0.0006477684647132728,0.10525736462945032,19.66127063746031,3.6653017502711953,0.7206448968003893
1.77,0.08349302304145473,0.21185182345279233,-9.77064797667584,0.0009030821596957404,-0.0009832002461311628,0.10494672639553575,19.657421562647585,3.6858889712466656,0.7245507334090913
1.78,0.07817798778107964,0.2164079228442882,-9.788611767587138,0.0018011204400060798,-0.002230769884796474,0.10469183712846189,19.6535509310619,3.7064721501929494,0.7284533917837964
1.79,0.04949522903574969,0.19926779424648886,-9.791693073206464,-6.15546248897218e-06,0.000651057272037899,0.10607804918493095,19.64965874694788,3.7270512645380656,0.7323528548055355
1.8,0.05846766449747989,0.18651150551116408,-9.788910256884552,0.0007781692671835912,0.000356183485107124,0.10544430649678056,19.645745014573773,3.747626291714492,0.7362491053693558
1.81,0.11514394985141078,0.21186699210799623,-9.788072652756803,-4.5287575067260116e-05,-0.0008124258984314601,0.10689312537961985,19.641809738231476,3.76819720915919,0.7401421263843966
1.82,0.04269438592423975,0.22104374965796117,-9.743828245461337,-0.0010509040635337968,-0.00044309324829465343,0.10485835449775802,19.6378529222365,3.788763994313626,0.7440319007739628
1.83,0.0890396458256684,0.18600261085351616,-9.803484913379728,0.0007848645219781978,0.0008507749177281428,0.10587593185399673,19.63387457092798,3.809326624623797,0.7479184114756008
1.84,0.06523044789194787,0.2172533751877878,-9.793132901732248,0.0002465263539221988,0.001465746927821729,0.10527324852028132,19.629874688668657,3.82988507754026,0.7518016414411735
1.85,0.10301003832098725,0.19999441972068793,-9.821769596752832,0.0013202955658373052,-0.0013193914615918778,0.10631103288025269,19.625853279844904,3.8504393305181486,0.7556815736369342
1.86,0.0664622564058213,0.22579786736914012,-9.78236311870225,0.0008974097195505155,0.001340958686256727,0.10395607120983547,19.62181034886668,3.8709893610172053,0.7595581910436022
1.87,0.07204052083312068,0.2423624023273566,-9.813546382992673,0.000300917303174492,-0.0018886157962054767,0.1058840378083829,19.617745900167563,3.891535146501801,0.7634314766564368
1.8800000000000001,0.09929486616715266,0.1907854969679464,-9.770962077530909,0.0015056769580998864,-0.0024154876544102972,0.10584009912512798,19.613659938204712,3.9120766644409644,0.7673014134853126
1.8900000000000001,0.05282056042788999,0.1905576604493022,-9.771019475945616,-0.0008355292562833199,2.8623617048490944e-05,0.10598304295607372,19.60955246745889,3.9326138923084013,0.7711679845547931
1.9000000000000001,0.09021825350274776,0.20731036804326006,-9.796596804253038,0.0017356813362944907,0.0011004432474676059,0.10649935687358256,19.605423492434436,3.9531468075825233,0.775031172904206
1.9100000000000001,0.08754614928192436,0.18234637800268752,-9.763649294351412,-0.0006845513330305275,-0.001023106789108128,0.1057708401471885,19.601273017659285,3.973675387746471,0.778890961587717
1.92,0.06811233827375002,0.24838295377642564,-9.780127003555625,0.0008113803878334157,2.6121396999375366e-05,0.10594231628015148,19.597101047684937,3.99419961028814,0.7827473336744047
1.93,0.0836684636379098,0.24603557686060074,-9.784881638844974,0.0009824160187121144,-0.0017321804165637638,0.1051337088284807,19.59290758708647,4.014719452700203,0.7866002722483345
1.94,0.09230777062889596,0.22411828241811232,-9.774797401921766,0.0003635887256944494,-0.0006342886509028548,0.1048604526611017,19.58869264046253,4.035234892480139,0.7904497604086329
1.95,0.06491039150221453,0.19542667852450085,-9.770981312309665,-7.81016142161575e-05,0.00041764891303993864,0.10613789044270912,19.584456212435313,4.055745907130249,0.7942957812695611
1.96,0.038949382912073456,0.22092146067658647,-9.805477737105017,-0.0010385837892233345,-0.002165403756785743,0.10663358818901907,19.580198307650598,4.076252474157694,0.7981383179605903
1.97,0.0713416870824802,0.20185175462775062,-9.781731068500035,0.0008158485978812557,0.0004735225771674422,0.10696952361182703,19.575918930777686,4.0967545710745075,0.8019773536264746
1.98,0.08132116980780928,0.21191067557159227,-9.784316458602095,-0.0004442525891872562,-0.0008750931876447689,0.10459669651407251,19.571618086509442,4.117252175397626,0.8058128714273253
1.99,0.07276359326686006,0.18395938718643215,-9.803451954559755,-0.0006896559672139662,-0.0004382944980775543,0.10559020998923273,19.567295779562272,4.137745264648914,0.8096448545386847
2.0,0.04842598547081297,0.22961463604657462,-9.768827848874869,-0.0008338366844306609,0.00017266361886138942,0.10705893261764327,19.562952014676114,4.158233816355186,0.8134732861516003
2.0100000000000002,0.08221631437786613,0.18655713239203273,-9.76414884436399,0.0014841968656023974,-0.0008761690046860818,0.10547755881400969,19.558586796614435,4.178717808048234,0.8172981494726981
2.02,0.08567882068867946,0.19276129262034986,-9.785606066673129,0.0001404002696785325,-0.0004220771265328991,0.10515147643767606,19.55420013016424,4.199197217264848,0.821119427724256
2.0300000000000002,0.04852708315321813,0.22701703706128717,-9.7952353138889,0.0005782357127273961,-0.00035370502361440975,0.10528673472667664,19.54979202013604,4.219672021546845,0.8249371041442783
2.04,0.08799829001307938,0.24303457429565867,-9.796818118214528,0.000554225197081638,-0.00014896966096429696,0.10599307424171786,19.54536247136387,4.2401421984410925,0.8287511619865683
2.05,0.05907722704574134,0.21411659653727172,-9.771590270476825,0.00010553924576918675,0.0004236914537145413,0.10788503421900844,19.540911488705273,4.260607725499531,0.8325615845208022
2.06,0.04755560070418361,0.2272822623094362,-9.797414002420389,0.0020344600163519806,0.0013424870972955326,0.10475465149189872,19.536439077041297,4.281068580279202,0.836368355032603
2.07,0.07403589486932174,0.19969761005340658,-9.79519982918906,0.0017588672143650011,-0.0019072510225009145,0.10633432233298988,19.531945241276492,4.301524740342267,0.8401714568236124
2.08,0.06767161492288601,0.20131455214007424,-9.807079752438675,-0.0005099829189267244,0.0022976891119739235,0.10676589458403106,19.5274299863389,4.321976183256041,0.8439708732115655
2.09,0.07177268719332539,0.22018294079368447,-9.78369851920599,-0.001903658887210809,-0.0008818681363748932,0.10466978411672508,19.522893317180046,4.342422886593008,0.8477665875303632
2.1,0.08266910743237674,0.22583271817937547,-9.744325219415108,-0.0008151184019509971,-0.00017906216333698973,0.10459485873776475,19.51833523877495,4.362864827930851,0.8515585831301453
2.11,0.049338624777437716,0.2148608253262789,-9.799688143425369,-0.0009426037328596156,-0.0008703314562645935,0.10521284997733761,19.5137557561221,4.383301984852474,0.8553468433773639
2.12,0.04252086111489578,0.17623142849807094,-9.748118617902113,0.0007056202836659697,-0.0015222225788305683,0.10605617175351066,19.50915487424346,4.403734334946031,0.8591313516548565
2.13,0.05571445660861529,0.2190049194064583,-9.803484476526698,-9.184014770216136e-05,-0.001650564042077681,0.1061726885398668,19.50453259818447,4.424161855804941,0.8629120913619178
2.14,0.12662465611524748,0.1917249783802691,-9.756333882406645,0.0013131375160211319,-0.0003748594517102808,0.10728016882839864,19.49988893301401,4.444584525027928,0.8666890459143742
2.15,0.04780913843252946,0.2099723889620023,-9.801658125599705,0.00025304018697669243,0.0005813348544340173,0.1050641851926664,19.495223883824437,4.4650023202190265,0.8704621987446549
2.16,0.09818046377961295,0.20426128879400274,-9.823227392500424,0.000936215932502003,-0.0012922432390193132,0.10433184239298436,19.49053745573154,4.485415218987623,0.8742315333018658
2.17,0.0871934745229858,0.19141270210316336,-9.78976656461157,0.00030992778012467963,-5.8713482082554816e-05,0.10618997810885182,19.485829653874575,4.505823198948471,0.8779970330518612
2.18,0.07582353672712211,0.24244292691050764,-9.777580769671557,-0.0005443273157989236,0.0007452159936917756,0.10621962088356081,19.481100483416217,4.526226237721717,0.8817586814773171
2.19,0.10813034153296008,0.23573135818865,-9.782002724079307,0.0012582841615907097,-0.001691374532765865,0.10591967688171491,19.476349949542577,4.546624312932928,0.8855164620778029
2.2,0.06670740357891454,0.1862561514011691,-9.785543581520713,0.0012193529646864674,-0.0015674319805250737,0.10704095637368637,19.471578057463205,4.567017402213115,0.889270358369855
2.21,0.07753935464293665,0.22550074543286613,-9.809408120400764,-0.0005777404290772108,-6.327280837212007e-05,0.10457341456968787,19.466784812411063,4.5874054831987525,0.893020353887047
2.22,0.060152015505754844,0.22614206781102733,-9.7807261145155,-0.00022146677492271944,-0.0016697163378032477,0.10355920054907333,19.46197021964253,4.607788533531812,0.8967664321800645
2.23,0.06748319595064384,0.2292045521574026,-9.779273240759961,0.0006336743644719125,-0.00019254183019077546,0.1039862250213698,19.4571342844374,4.628166530859778,0.900508576816775
2.24,0.08073438729859135,0.24326223633823002,-9.76437957743219,-0.000994554773097991,-4.0458863643617394e-05,0.1068507181273838,19.45227701209887,4.64853945283568,0.9042467713823015
2.25,0.07693954030203785,0.2151811863900134,-9.79308063526938,0.0018813513212743163,-0.0014816479141427936,0.10705425815895454,19.447398407953532,4.668907277118108,0.9079809994790935
2.2600000000000002,0.06217930263466715,0.21723979758566125,-9.747008241771763,-0.00018784682344314449,-0.0017227794306725209,0.10700364348209379,19.44249847735137,4.689269981371249,0.911711244727
2.27,0.09862994223640706,0.24853623391596252,-9.774872125844464,-0.00056160765438121,0.0013224000531195216,0.10499096177799644,19.437577225665773,4.709627543264897,0.91543749076334
2.2800000000000002,0.0748664072576281,0.22606616540577543,-9.836758710851308,2.1858057851313454e-05,-0.0004240124231957692,0.10437096605241862,19.43263465829348,4.729979940474494,0.9191597212429757
2.29,0.07250147537191656,0.20593704893803805,-9.782304530719314,-0.00043948508049078817,-0.0017967108784492157,0.10614467741213277,19.42767078065463,4.750327150681136,0.9228779198383829
2.3000000000000003,0.0732926608384301,0.22413130351168156,-9.796571960491411,0.0001224421658066124,-0.0008726440806882608,0.10477547101666507,19.42268559819272,4.770669151571617,0.9265920702397235
2.31,0.07271323673893118,0.2246908013670986,-9.768792705668009,-0.0003307092976375768,-0.0018707253631886638,0.10447998194632357,19.41767911637462,4.791005920838437,0.9303021561549166
2.32,0.08583233770288357,0.2040201755332412,-9.794582917610072,-0.0006075955750575662,-0.0006997233466882142,0.10467361701673986,19.412651340690548,4.811337436179833,0.9340081613097104
2.33,0.08091196634976236,0.19515275938506949,-9.78827170521973,-0.0014569363241722603,-0.0007495794142232398,0.10468926005158924,19.40760227665407,4.831663675299809,0.9377100694477535
2.34,0.11055159597051453,0.23158332062376966,-9.776760257262403,0.0006881575139273614,-0.00027572216849233185,0.10359461256378005,19.402531929802116,4.8519846159081474,0.941407864330665
2.35,0.09882151390476802,0.2141280168837426,-9.767411665038313,-4.704451151064102e-05,-0.002374109794969207,0.10459799072894081,19.397440305694936,4.8723002357204495,0.9451015297381079
2.36,0.11824428006916457,0.21225386825874418,-9.780567368993607,-0.0011970306152158628,0.0008061733173548781,0.10435484092964058,19.39232740991612,4.892610512458146,0.9487910494678584
2.37,0.0628868787520636,0.23216728557083513,-9.808616623057798,0.0005402497918793865,0.0005464241292255761,0.10500937137664204,19.387193248072585,4.912915423848527,0.9524764073358781
2.38,0.0517889857838837,0.22919448189790817,-9.77838491545892,1.2100208930875987e-05,-0.0015108868814773936,0.10463593638355319,19.382037825794573,4.9332149476247675,0.9561575871763842
2.39,0.0731974065803865,0.19744174984099466,-9.805326654963118,-0.0003476433859504295,-0.00038102980687672485,0.10533523100723365,19.37686114873563,4.953509061525951,0.959834572841921
2.4,0.06327454112385841,0.2434669331135768,-9.794336353343166,0.0007033533228329076,-0.0005329527052416673,0.10339194475894677,19.37166322257262,4.973797743297094,0.9635073482034304
2.41,0.06803439694577422,0.2215138335859819,-9.78758439057745,-0.00010329622568578468,-0.0012449635538940918,0.10585219363460685,19.36644405300571,4.994080970689171,0.967175897150323
